mgrs,date,datetime,ID,cloud_percent
14TNL,2023-02-26,2023-02-26T17:32:30.331000+00:00,S2B_14TNL_20230226_0_L1C,17.2309713637314
14TNM,2022-08-20,2022-08-20T17:32:16.580000+00:00,S2B_14TNM_20220820_0_L1C,26.8111021529457
14TNN,2022-07-29,2022-07-29T17:42:06.290000+00:00,S2A_14TNN_20220729_0_L1C,7.57675657967996
14TNP,2022-11-06,2022-11-06T17:41:46.245000+00:00,S2A_14TNP_20221106_0_L1C,17.6328342588998
14TNQ,2022-09-19,2022-09-19T17:31:33.073000+00:00,S2B_14TNQ_20220919_0_L1C,0.15552099533437
14TPK,2023-08-25,2023-08-25T17:32:44.287000+00:00,S2B_14TPK_20230825_0_L1C,7.64251625603041
14TPL,2023-07-23,2023-07-23T17:22:35.492000+00:00,S2B_14TPL_20230723_0_L1C,9.78416731514108
14TPM,2022-06-26,2022-06-26T17:32:24.297000+00:00,S2A_14TPM_20220626_0_L1C,0.0560482546507809
14TPN,2022-04-02,2022-04-02T17:31:53.768000+00:00,S2B_14TPN_20220402_0_L1C,0.293290334139568
14TQL,2022-01-29,2022-01-29T17:22:20.534000+00:00,S2B_14TQL_20220129_0_L1C,3.02639672728359
14UMA,2022-01-18,2022-01-18T17:49:58.143000+00:00,S2B_14UMA_20220118_0_L1C,26.6176
14UMB,2022-04-03,2022-04-03T17:49:50.088000+00:00,S2A_14UMB_20220403_0_L1C,38.0069276478844
14UMU,2023-05-10,2023-05-10T17:40:36.851000+00:00,S2B_14UMU_20230510_0_L1C,8.06224802173586
14UNU,2023-07-04,2023-07-04T17:40:35.707000+00:00,S2A_14UNU_20230704_0_L1C,48.3886947953059
15PZS,2022-09-26,2022-09-26T16:39:33.636000+00:00,S2A_15PZS_20220926_0_L1C,22.0317716265042
15QTU,2022-10-12,2022-10-12T16:59:12.587000+00:00,S2A_15QTU_20221012_0_L1C,49.1295052106662
15QUU,2022-10-02,2022-10-02T16:59:11.341000+00:00,S2A_15QUU_20221002_0_L1C,5.65794738570874
15QVU,2022-07-21,2022-07-21T16:49:16.479000+00:00,S2A_15QVU_20220721_0_L1C,17.3485054530704
15QWU,2022-05-17,2022-05-17T16:49:01.739000+00:00,S2B_15QWU_20220517_0_L1C,46.4497596225626
15QXU,2022-08-20,2022-08-20T16:49:11.646000+00:00,S2A_15QXU_20220820_0_L1C,27.5886111857625
15QYA,2022-12-18,2022-12-18T16:48:25.226000+00:00,S2A_15QYA_20221218_0_L1C,16.3081520867877
15STD,2023-08-27,2023-08-27T17:23:00.646000+00:00,S2A_15STD_20230827_0_L1C,25.909403087581
15SUA,2023-11-22,2023-11-22T17:13:33.630000+00:00,S2A_15SUA_20231122_0_L1C,5.56460330257697
15SUD,2023-04-21,2023-04-21T17:12:56.475000+00:00,S2B_15SUD_20230421_0_L1C,0.00673884115293486
15SVA,2023-06-25,2023-06-25T17:13:37.016000+00:00,S2A_15SVA_20230625_0_L1C,1.81051075019969
15SVB,2022-03-17,2022-03-17T17:13:17.714000+00:00,S2B_15SVB_20220317_0_L1C,0.910328764668996
15SVC,2023-07-30,2023-07-30T17:13:10.534000+00:00,S2B_15SVC_20230730_0_L1C,0.0
15SVD,2023-07-10,2023-07-10T17:12:55.903000+00:00,S2B_15SVD_20230710_0_L1C,0.00671862402579952
15SWA,2022-05-08,2022-05-08T17:03:38.558000+00:00,S2A_15SWA_20220508_0_L1C,25.6854788139389
15SWB,2022-11-09,2022-11-09T17:03:18.808000+00:00,S2B_15SWB_20221109_0_L1C,0.0
15SWC,2023-09-18,2023-09-18T17:13:04.662000+00:00,S2B_15SWC_20230918_0_L1C,0.822598894013835
15SWD,2023-04-21,2023-04-21T17:12:48.638000+00:00,S2B_15SWD_20230421_0_L1C,0.328152355149803
15SXA,2023-01-23,2023-01-23T17:03:27.289000+00:00,S2A_15SXA_20230123_0_L1C,0.0902087252530682
15SXB,2023-01-23,2023-01-23T17:03:12.740000+00:00,S2A_15SXB_20230123_0_L1C,0.0266654722446176
15SXC,2023-11-14,2023-11-14T17:03:02.001000+00:00,S2B_15SXC_20231114_0_L1C,16.1122756726089
15SXD,2023-12-14,2023-12-14T17:02:45.940000+00:00,S2B_15SXD_20231214_0_L1C,0.295589596583953
15SXT,2022-09-07,2022-09-07T16:54:20.147000+00:00,S2B_15SXT_20220907_0_L1C,33.6043585370008
15SYA,2022-03-16,2022-03-16T16:53:35.230000+00:00,S2A_15SYA_20220316_0_L1C,10.0774881304309
15SYB,2022-07-14,2022-07-14T16:53:29.907000+00:00,S2A_15SYB_20220714_0_L1C,3.57614002790129
15SYC,2022-06-09,2022-06-09T16:53:04.382000+00:00,S2B_15SYC_20220609_0_L1C,2.57335550261868
15SYD,2023-05-30,2023-05-30T16:52:51.460000+00:00,S2A_15SYD_20230530_0_L1C,9.58084888482115
15SYT,2023-05-30,2023-05-30T16:54:19.118000+00:00,S2A_15SYT_20230530_0_L1C,9.29636597091582
15SYU,2023-12-26,2023-12-26T16:53:57.581000+00:00,S2A_15SYU_20231226_0_L1C,0.0
15SYV,2022-02-09,2022-02-09T16:53:40.435000+00:00,S2B_15SYV_20220209_0_L1C,0.0
15TTE,2022-10-21,2022-10-21T17:22:42.382000+00:00,S2A_15TTE_20221021_0_L1C,37.4216011227567
15TUE,2022-05-16,2022-05-16T17:12:39.284000+00:00,S2B_15TUE_20220516_0_L1C,0.0233010826230422
15TUF,2023-01-16,2023-01-16T17:12:21.458000+00:00,S2A_15TUF_20230116_0_L1C,19.1588807752785
15TVE,2023-02-20,2023-02-20T17:12:35.700000+00:00,S2B_15TVE_20230220_0_L1C,27.7807638329004
15TVF,2022-01-11,2022-01-11T17:12:23.101000+00:00,S2A_15TVF_20220111_0_L1C,15.2483
15TWE,2023-02-07,2023-02-07T17:02:34.229000+00:00,S2B_15TWE_20230207_0_L1C,15.5563673854736
15TXE,2022-04-18,2022-04-18T17:02:36.918000+00:00,S2A_15TXE_20220418_0_L1C,17.2311505270387
16PBC,2023-10-21,2023-10-21T16:39:10.290000+00:00,S2A_16PBC_20231021_0_L1C,49.0135268297053
16PCC,2023-07-25,2023-07-25T16:29:17.465000+00:00,S2B_16PCC_20230725_0_L1C,16.0610756097271
16QCF,2022-07-08,2022-07-08T16:38:36.183000+00:00,S2A_16QCF_20220708_0_L1C,18.9251204265462
16RDV,2022-08-07,2022-08-07T16:35:08.262000+00:00,S2A_16RDV_20220807_0_L1C,5.99612118764126
16RFU,2022-10-26,2022-10-26T16:35:07.843000+00:00,S2A_16RFU_20221026_0_L1C,0.0
16RFV,2022-03-05,2022-03-05T16:34:47.816000+00:00,S2B_16RFV_20220305_0_L1C,0.0
16SBB,2023-01-10,2023-01-10T16:54:25.543000+00:00,S2A_16SBB_20230110_0_L1C,7.42251049949581
16SCD,2023-06-16,2023-06-16T16:44:03.122000+00:00,S2A_16SCD_20230616_0_L1C,5.94255310589871
16SCE,2023-04-25,2023-04-25T16:53:41.964000+00:00,S2B_16SCE_20230425_0_L1C,44.2814167993258
16SCF,2022-04-10,2022-04-10T16:53:22.830000+00:00,S2B_16SCF_20220410_0_L1C,35.3629848607005
16SCG,2023-04-15,2023-04-15T16:53:12.925000+00:00,S2B_16SCG_20230415_0_L1C,45.5495535847592
16SCH,2023-10-02,2023-10-02T16:52:58.749000+00:00,S2B_16SCH_20231002_0_L1C,0.149989548807071
16SDA,2022-04-07,2022-04-07T16:44:35.376000+00:00,S2B_16SDA_20220407_0_L1C,0.0515393114156887
16SDD,2022-04-07,2022-04-07T16:43:52.174000+00:00,S2B_16SDD_20220407_0_L1C,2.84860700528532
16SDE,2023-04-02,2023-04-02T16:43:44.226000+00:00,S2B_16SDE_20230402_0_L1C,0.0
16SDF,2022-12-18,2022-12-18T16:43:25.224000+00:00,S2A_16SDF_20221218_0_L1C,0.0
16SDG,2023-07-31,2023-07-31T16:43:16.964000+00:00,S2B_16SDG_20230731_0_L1C,3.42381080354743
16SEA,2022-09-01,2022-09-01T16:34:40.224000+00:00,S2B_16SEA_20220901_0_L1C,29.363044581803
16SED,2023-04-02,2023-04-02T16:43:54.695000+00:00,S2B_16SED_20230402_0_L1C,30.3318461784554
16SEE,2023-03-18,2023-03-18T16:43:35.184000+00:00,S2A_16SEE_20230318_0_L1C,42.9788288691809
16SFA,2023-03-30,2023-03-30T16:34:39.296000+00:00,S2B_16SFA_20230330_0_L1C,0.0
16SFB,2022-06-13,2022-06-13T16:34:24.697000+00:00,S2B_16SFB_20220613_0_L1C,29.1453910239183
16SFC,2023-02-13,2023-02-13T16:34:04.554000+00:00,S2A_16SFC_20230213_0_L1C,0.0241571859416525
16TEP,2022-09-22,2022-09-22T16:51:30.336000+00:00,S2A_16TEP_20220922_0_L1C,38.8161187255517
16TER,2022-01-10,2022-01-10T16:50:50.650000+00:00,S2B_16TER_20220110_0_L1C,43.2759
16TFN,2023-02-26,2023-02-26T16:41:35.439000+00:00,S2A_16TFN_20230226_0_L1C,0.0072262533966377
16TFS,2023-09-24,2023-09-24T16:40:41.840000+00:00,S2A_16TFS_20230924_0_L1C,34.2845494089749
16TGK,2023-03-15,2023-03-15T16:32:18.969000+00:00,S2A_16TGK_20230315_0_L1C,8.15145271581713
16TGN,2023-04-07,2023-04-07T16:41:34.326000+00:00,S2A_16TGN_20230407_0_L1C,0.0835026681431945
16TGS,2022-10-09,2022-10-09T16:40:42.516000+00:00,S2A_16TGS_20221009_0_L1C,2.81408820806832
16UFU,2022-10-27,2022-10-27T16:50:06.584000+00:00,S2B_16UFU_20221027_0_L1C,19.211741168742
16UGU,2022-07-16,2022-07-16T16:40:11.955000+00:00,S2B_16UGU_20220716_0_L1C,43.8392307922004
17MPN,2023-06-20,2023-06-20T15:45:11.703000+00:00,S2B_17MPN_20230620_0_L1C,18.695273074741
17MPS,2023-09-13,2023-09-13T15:44:13.594000+00:00,S2A_17MPS_20230913_0_L1C,40.230792200424
17MPT,2023-07-25,2023-07-25T15:43:59.653000+00:00,S2A_17MPT_20230725_0_L1C,29.2309501623861
17MQQ,2023-11-22,2023-11-22T15:44:30.905000+00:00,S2A_17MQQ_20231122_0_L1C,27.5631998566694
17MQU,2023-10-13,2023-10-13T15:43:35.013000+00:00,S2A_17MQU_20231013_0_L1C,30.4306190092269
17MQV,2023-03-17,2023-03-17T15:43:20.429000+00:00,S2A_17MQV_20230317_0_L1C,37.3201349696915
17QNE,2022-03-31,2022-03-31T16:07:13.685000+00:00,S2A_17QNE_20220331_0_L1C,16.5905819821434
17SKA,2022-03-30,2022-03-30T16:33:20.962000+00:00,S2A_17SKA_20220330_0_L1C,30.2935590791006
17SKB,2022-08-12,2022-08-12T16:33:07.654000+00:00,S2B_17SKB_20220812_0_L1C,47.7546358505778
17SKC,2022-06-23,2022-06-23T16:32:54.898000+00:00,S2B_17SKC_20220623_0_L1C,0.0609155245005823
17SKD,2023-02-23,2023-02-23T16:32:33.190000+00:00,S2A_17SKD_20230223_0_L1C,0.0
17SKV,2022-08-09,2022-08-09T16:23:40.356000+00:00,S2B_17SKV_20220809_0_L1C,36.6440147105133
17SLV,2023-05-06,2023-05-06T16:23:35.705000+00:00,S2B_17SLV_20230506_0_L1C,32.0478963241661
17SNA,2022-10-03,2022-10-03T16:23:17.994000+00:00,S2A_17SNA_20221003_0_L1C,6.66961375341095
17SNB,2023-11-29,2023-11-29T16:12:57.342000+00:00,S2B_17SNB_20231129_0_L1C,0.0
17SNV,2023-07-17,2023-07-17T16:13:34+00:00,S2A_17SNV_20230717_0_L1C,32.6947953059213
17SPB,2023-09-05,2023-09-05T16:13:02.596000+00:00,S2A_17SPB_20230905_0_L1C,0.216548717489325
17SQB,2023-11-09,2023-11-09T16:12:55.629000+00:00,S2B_17SQB_20231109_0_L1C,49.8176126334674
17SQC,2023-06-07,2023-06-07T16:12:42.890000+00:00,S2A_17SQC_20230607_0_L1C,17.8882020962107
17SQD,2023-11-19,2023-11-19T16:12:22.245000+00:00,S2B_17SQD_20231119_0_L1C,0.0
17TLG,2023-02-13,2023-02-13T16:31:46.309000+00:00,S2A_17TLG_20230213_0_L1C,0.0
17TLH,2022-01-19,2022-01-19T16:31:34.367000+00:00,S2A_17TLH_20220119_0_L1C,49.3924
17TLJ,2023-02-13,2023-02-13T16:31:17.467000+00:00,S2A_17TLJ_20230213_0_L1C,0.0323986980799666
17TMK,2022-12-10,2022-12-10T16:30:58.404000+00:00,S2B_17TMK_20221210_0_L1C,49.1268476216071
17TNH,2022-03-17,2022-03-17T16:21:33.879000+00:00,S2A_17TNH_20220317_0_L1C,1.30192003344382
17TNJ,2023-04-16,2023-04-16T16:21:16.765000+00:00,S2B_17TNJ_20230416_0_L1C,24.6694735584819
17TPH,2023-10-03,2023-10-03T16:21:27.260000+00:00,S2B_17TPH_20231003_0_L1C,0.0
17TPJ,2022-11-07,2022-11-07T16:21:10.665000+00:00,S2B_17TPJ_20221107_0_L1C,0.39499537161456
17TQH,2023-07-17,2023-07-17T16:11:31.276000+00:00,S2A_17TQH_20230717_0_L1C,1.04111797903789
17TQJ,2022-08-26,2022-08-26T16:11:12.015000+00:00,S2B_17TQJ_20220826_0_L1C,29.2294186150676
17UNP,2022-05-04,2022-05-04T16:29:55.433000+00:00,S2B_17UNP_20220504_0_L1C,1.50792797635044
18FXF,2022-11-05,2022-11-05T14:27:51.629000+00:00,S2B_18FXF_20221105_0_L1C,13.1697681962465
18FXJ,2022-09-24,2022-09-24T14:37:14.954000+00:00,S2A_18FXJ_20220924_0_L1C,27.0239780226343
18LVP,2021-12-31,2021-12-31T15:25:56.160000+00:00,S2B_18LVP_20211231_0_L1C,49.9077
18MUA,2022-04-23,2022-04-23T15:34:13.796000+00:00,S2B_18MUA_20220423_0_L1C,19.4270450415306
18MVU,2023-07-19,2023-07-19T15:24:51.602000+00:00,S2A_18MVU_20230719_0_L1C,7.80841210003116
18MWE,2023-10-07,2023-10-07T15:23:17.292000+00:00,S2A_18MWE_20231007_0_L1C,34.3122750091963
18MXA,2023-03-11,2023-03-11T15:24:07.633000+00:00,S2A_18MXA_20230311_0_L1C,12.7300307563678
18MXV,2023-01-05,2023-01-05T15:24:24.190000+00:00,S2B_18MXV_20230105_0_L1C,41.2787781062438
18NTP,2023-05-01,2023-05-01T15:41:08.577000+00:00,S2B_18NTP_20230501_0_L1C,44.7806443906954
18NUH,2022-07-07,2022-07-07T15:32:48.095000+00:00,S2A_18NUH_20220707_0_L1C,24.5100519141075
18NUK,2023-08-29,2023-08-29T15:42:05.467000+00:00,S2B_18NUK_20230829_0_L1C,46.3130150039343
18NUL,2023-09-13,2023-09-13T15:41:50.750000+00:00,S2A_18NUL_20230913_0_L1C,46.5504887749309
18NUM,2023-09-13,2023-09-13T15:41:36.497000+00:00,S2A_18NUM_20230913_0_L1C,46.6051837916928
18NUP,2022-02-25,2022-02-25T15:40:58.846000+00:00,S2B_18NUP_20220225_0_L1C,46.6410164531637
18NVM,2022-01-03,2022-01-03T15:31:29.809000+00:00,S2B_18NVM_20220103_0_L1C,45.217
18NVN,2022-11-14,2022-11-14T15:31:21.803000+00:00,S2A_18NVN_20221114_0_L1C,36.8829816538357
18NVP,2023-10-23,2023-10-23T15:40:59.561000+00:00,S2A_18NVP_20231023_0_L1C,45.4615372417183
18NWF,2022-02-22,2022-02-22T15:32:52.267000+00:00,S2B_18NWF_20220222_0_L1C,5.12331765755077
18NXG,2023-10-22,2023-10-22T15:22:46.201000+00:00,S2B_18NXG_20231022_0_L1C,36.1570067783451
18NXH,2023-09-27,2023-09-27T15:22:32.504000+00:00,S2A_18NXH_20230927_0_L1C,14.3302706457234
18NYH,2023-08-28,2023-08-28T15:22:32.791000+00:00,S2A_18NYH_20230828_0_L1C,13.148526381797
18PTQ,2022-12-02,2022-12-02T15:40:49.862000+00:00,S2B_18PTQ_20221202_0_L1C,17.7231959630348
18PZU,2023-08-13,2023-08-13T15:19:49.466000+00:00,S2B_18PZU_20230813_0_L1C,1.70744345269712
18SUH,2023-01-20,2023-01-20T16:02:36.101000+00:00,S2B_18SUH_20230120_0_L1C,22.5187673564454
18SUJ,2023-02-24,2023-02-24T16:02:21.439000+00:00,S2A_18SUJ_20230224_0_L1C,0.0263668667323599
18TUK,2023-08-13,2023-08-13T16:02:14.639000+00:00,S2A_18TUK_20230813_0_L1C,22.1018543402311
18TUN,2022-12-29,2022-12-29T16:11:21.622000+00:00,S2A_18TUN_20221229_0_L1C,0.640060915524501
18TWL,2022-12-26,2022-12-26T16:01:45.640000+00:00,S2A_18TWL_20221226_0_L1C,3.78599584531441
19FCA,2023-09-16,2023-09-16T14:27:53.032000+00:00,S2A_19FCA_20230916_0_L1C,49.2298963838873
19FEU,2023-08-16,2023-08-16T14:08:20.936000+00:00,S2B_19FEU_20230816_0_L1C,20.578100271731
19FFG,2023-04-01,2023-04-01T14:16:17.235000+00:00,S2B_19FFG_20230401_0_L1C,30.4435187673564
19GEL,2023-03-23,2023-03-23T14:35:12.096000+00:00,S2A_19GEL_20230323_0_L1C,0.535203849811791
19GER,2022-11-23,2022-11-23T14:34:01.070000+00:00,S2A_19GER_20221123_0_L1C,0.0468810654244677
19GFL,2023-09-26,2023-09-26T14:25:15.441000+00:00,S2A_19GFL_20230926_0_L1C,1.03156260264564
19GFR,2023-02-06,2023-02-06T14:33:55.336000+00:00,S2B_19GFR_20230206_0_L1C,1.77315489319603
19HCC,2022-12-04,2022-12-04T14:52:16.613000+00:00,S2B_19HCC_20221204_0_L1C,0.0558392307922004
19HFC,2022-12-21,2022-12-21T14:42:11.620000+00:00,S2B_19HFC_20221221_0_L1C,0.0566258021178536
19HGT,2022-10-26,2022-10-26T14:23:27.571000+00:00,S2B_19HGT_20221026_0_L1C,22.2014691391203
19NCE,2022-08-25,2022-08-25T15:11:54.060000+00:00,S2B_19NCE_20220825_0_L1C,3.68562811669503
19NDE,2023-02-01,2023-02-01T15:11:47.882000+00:00,S2B_19NDE_20230201_0_L1C,0.144256322971722
19NDF,2023-10-19,2023-10-19T15:11:38.538000+00:00,S2B_19NDF_20231019_0_L1C,20.274567768521
19NDG,2023-03-18,2023-03-18T15:11:19.971000+00:00,S2A_19NDG_20230318_0_L1C,44.5208874555824
19NDH,2022-01-02,2022-01-02T15:11:08.976000+00:00,S2A_19NDH_20220102_0_L1C,2.8042
19NEE,2023-01-14,2023-01-14T15:01:49.418000+00:00,S2A_19NEE_20230114_0_L1C,26.921536661037
19NEG,2023-06-06,2023-06-06T15:11:21.771000+00:00,S2A_19NEG_20230606_0_L1C,44.5597483452217
19NHH,2022-05-04,2022-05-04T15:00:54.275000+00:00,S2B_19NHH_20220504_0_L1C,25.4239787166153
19NHJ,2023-02-18,2023-02-18T15:00:43.318000+00:00,S2B_19NHJ_20230218_0_L1C,9.26107079936696
19PBK,2023-06-19,2023-06-19T15:20:44.234000+00:00,S2A_19PBK_20230619_0_L1C,39.4159574785751
19PDL,2023-10-09,2023-10-09T15:10:25.018000+00:00,S2B_19PDL_20231009_0_L1C,39.0652863709049
19PDM,2022-12-08,2022-12-08T15:10:09.760000+00:00,S2A_19PDM_20221208_0_L1C,40.348625725955
19PFL,2023-03-13,2023-03-13T15:10:21.213000+00:00,S2B_19PFL_20230313_0_L1C,37.1799495265149
19QGA,2022-05-22,2022-05-22T15:07:55.566000+00:00,S2A_19QGA_20220522_0_L1C,10.4903699722297
19TGJ,2023-01-28,2023-01-28T15:20:51.137000+00:00,S2B_19TGJ_20230128_0_L1C,24.9621591937289
19TGK,2022-03-27,2022-03-27T15:30:32.091000+00:00,S2B_19TGK_20220327_0_L1C,37.9155245005823
20JMT,2023-04-27,2023-04-27T14:29:40.146000+00:00,S2B_20JMT_20230427_0_L1C,0.49798441279226
20KKB,2023-04-30,2023-04-30T14:38:44.602000+00:00,S2B_20KKB_20230430_0_L1C,0.0
20KPB,2023-10-11,2023-10-11T14:18:40.108000+00:00,S2B_20KPB_20231011_0_L1C,0.0
20KPC,2022-11-13,2022-11-13T14:28:21.820000+00:00,S2A_20KPC_20221113_0_L1C,46.1873932102879
20KPU,2023-06-18,2023-06-18T14:19:25.850000+00:00,S2A_20KPU_20230618_0_L1C,0.0
20NKN,2023-07-15,2023-07-15T14:51:07.096000+00:00,S2B_20NKN_20230715_0_L1C,34.327551962579
20NMP,2023-12-02,2023-12-02T14:50:38.118000+00:00,S2B_20NMP_20231202_0_L1C,40.0153184627788
20NNP,2023-08-21,2023-08-21T14:40:47.230000+00:00,S2B_20NNP_20230821_0_L1C,48.435880335165
20NPP,2022-11-19,2022-11-19T14:40:40.415000+00:00,S2A_20NPP_20221119_0_L1C,29.4656155752635
20PPQ,2023-10-10,2023-10-10T14:40:24.829000+00:00,S2B_20PPQ_20231010_0_L1C,27.6342536113514
20TNR,2023-08-06,2023-08-06T15:20:17.232000+00:00,S2B_20TNR_20230806_0_L1C,21.9323756292939
21MTR,2022-05-22,2022-05-22T14:23:49.344000+00:00,S2B_21MTR_20220522_0_L1C,36.7906775359073
21MVS,2023-11-30,2023-11-30T14:13:30.102000+00:00,S2B_21MVS_20231130_0_L1C,37.9760890933282
21TXN,2021-12-30,2021-12-30T14:49:33.833000+00:00,S2A_21TXN_20211230_0_L1C,13.2698
22KDU,2022-09-24,2022-09-24T13:39:06.005000+00:00,S2B_22KDU_20220924_0_L1C,0.0877900206037803
23MMP,2023-01-04,2023-01-04T13:23:56.872000+00:00,S2A_23MMP_20230104_0_L1C,40.3978818980734
23MPQ,2022-05-29,2022-05-29T13:23:44.592000+00:00,S2A_23MPQ_20220529_0_L1C,0.805727253725104
24MVT,2021-11-24,2021-11-24T13:04:00.786000+00:00,S2A_24MVT_20211124_0_L1C,37.4169
24MWA,2022-08-11,2022-08-11T13:03:25.818000+00:00,S2A_24MWA_20220811_0_L1C,24.4094180178566
25LBL,2023-05-07,2023-05-07T12:44:26.991000+00:00,S2B_25LBL_20230507_0_L1C,28.7320911344023
28PCA,2023-12-08,2023-12-08T11:47:33.856000+00:00,S2B_28PCA_20231208_0_L1C,0.0
28PCC,2022-01-02,2022-01-02T11:47:10.387000+00:00,S2A_28PCC_20220102_0_L1C,18.8875
29RMP,2023-05-31,2023-05-31T11:23:05.459000+00:00,S2A_29RMP_20230531_0_L1C,24.2847102549033
29SQS,2023-03-24,2023-03-24T11:12:14.397000+00:00,S2B_29SQS_20230324_0_L1C,0.0
30RXT,2023-04-12,2023-04-12T10:53:02.237000+00:00,S2A_30RXT_20230412_0_L1C,0.0
30RYN,2022-07-18,2022-07-18T10:44:20.738000+00:00,S2B_30RYN_20220718_0_L1C,0.0462051277706434
30RYU,2023-03-23,2023-03-23T10:52:42.970000+00:00,S2A_30RYU_20230323_0_L1C,0.0
30SUF,2022-05-13,2022-05-13T11:11:12.146000+00:00,S2A_30SUF_20220513_0_L1C,0.257756278180895
30TXM,2022-05-05,2022-05-05T10:59:29.902000+00:00,S2B_30TXM_20220505_0_L1C,2.20994655995024
30TXN,2022-08-11,2022-08-11T11:09:28.610000+00:00,S2A_30TXN_20220811_0_L1C,21.0507330765326
30TYQ,2022-11-29,2022-11-29T11:08:43.623000+00:00,S2A_30TYQ_20221129_0_L1C,45.1401038492991
30UUC,2022-07-03,2022-07-03T11:27:02.846000+00:00,S2B_30UUC_20220703_0_L1C,17.9095713940111
30UVB,2022-10-26,2022-10-26T11:27:10.967000+00:00,S2A_30UVB_20221026_0_L1C,34.8767057839888
30UVC,2022-04-09,2022-04-09T11:26:54.931000+00:00,S2A_30UVC_20220409_0_L1C,39.2140404311864
30UWF,2023-11-30,2023-11-30T11:25:57.654000+00:00,S2A_30UWF_20231130_0_L1C,20.866553196572
30UWG,2023-04-19,2023-04-19T11:25:53.910000+00:00,S2B_30UWG_20230419_0_L1C,15.1140374451312
30UXV,2023-09-03,2023-09-03T11:17:36.520000+00:00,S2B_30UXV_20230903_0_L1C,37.8480695153633
30UYV,2023-04-03,2023-04-03T11:07:35.005000+00:00,S2B_30UYV_20230403_0_L1C,15.5908805876556
31NFH,2023-08-08,2023-08-08T10:19:07.315000+00:00,S2A_31NFH_20230808_0_L1C,44.1207262086058
31RBP,2022-12-13,2022-12-13T10:52:41.271000+00:00,S2A_31RBP_20221213_0_L1C,0.0
31RCK,2022-05-09,2022-05-09T10:43:37.017000+00:00,S2B_31RCK_20220509_0_L1C,0.0
31REL,2023-12-12,2023-12-12T10:33:18.190000+00:00,S2A_31REL_20231212_0_L1C,0.0
31REM,2023-12-12,2023-12-12T10:33:03.789000+00:00,S2A_31REM_20231212_0_L1C,0.0
31REP,2022-05-11,2022-05-11T10:32:42.805000+00:00,S2A_31REP_20220511_0_L1C,0.0
31REQ,2023-12-15,2023-12-15T10:42:16.209000+00:00,S2A_31REQ_20231215_0_L1C,0.0
31RFH,2023-04-18,2023-04-18T10:24:09.128000+00:00,S2B_31RFH_20230418_0_L1C,39.4989643985376
31RFL,2022-01-21,2022-01-21T10:33:19.233000+00:00,S2A_31RFL_20220121_0_L1C,0.0
31RFM,2023-07-25,2023-07-25T10:33:09.903000+00:00,S2A_31RFM_20230725_0_L1C,0.0
31RFN,2023-07-05,2023-07-05T10:32:55.622000+00:00,S2A_31RFN_20230705_0_L1C,0.0
31RGK,2023-04-08,2023-04-08T10:23:37.707000+00:00,S2B_31RGK_20230408_0_L1C,27.1655170354445
31RGL,2022-03-14,2022-03-14T10:23:18.705000+00:00,S2B_31RGL_20220314_0_L1C,0.0
31RGM,2022-02-12,2022-02-12T10:23:00.124000+00:00,S2B_31RGM_20220212_0_L1C,44.4683030248738
31SCR,2023-03-25,2023-03-25T10:42:15.754000+00:00,S2B_31SCR_20230325_0_L1C,0.0
31SFT,2023-02-25,2023-02-25T10:31:35.270000+00:00,S2A_31SFT_20230225_0_L1C,0.0
31SGT,2023-03-17,2023-03-17T10:31:32.364000+00:00,S2A_31SGT_20230317_0_L1C,0.00773388276747589
31SGU,2023-07-05,2023-07-05T10:31:25.357000+00:00,S2A_31SGU_20230705_0_L1C,0.0
31TFN,2022-03-28,2022-03-28T10:47:55.541000+00:00,S2A_31TFN_20220328_0_L1C,3.34826360894622
31UGQ,2023-05-24,2023-05-24T10:37:28.285000+00:00,S2B_31UGQ_20230524_0_L1C,7.6089990276815
32MQC,2022-10-10,2022-10-10T09:41:28.606000+00:00,S2A_32MQC_20221010_0_L1C,33.6362387649676
32MQD,2022-10-10,2022-10-10T09:41:14.152000+00:00,S2A_32MQD_20221010_0_L1C,43.4407676793978
32MQE,2022-08-31,2022-08-31T09:41:06.148000+00:00,S2A_32MQE_20220831_0_L1C,46.7844314355666
32NPF,2023-05-11,2023-05-11T09:50:36.736000+00:00,S2A_32NPF_20230511_0_L1C,45.9003254800084
32NQG,2023-03-27,2023-03-27T09:50:22.519000+00:00,S2B_32NQG_20230327_0_L1C,24.5195359995903
32PQC,2022-04-29,2022-04-29T09:56:27.787000+00:00,S2A_32PQC_20220429_0_L1C,34.0145122278957
32PRB,2022-02-05,2022-02-05T09:46:38.346000+00:00,S2A_32PRB_20220205_0_L1C,0.476555982989443
32RKQ,2022-01-23,2022-01-23T10:23:26.559000+00:00,S2B_32RKQ_20220123_0_L1C,4.7273
32RLP,2022-08-23,2022-08-23T10:13:59.550000+00:00,S2A_32RLP_20220823_0_L1C,0.0
32RLQ,2023-02-14,2023-02-14T10:13:30.867000+00:00,S2B_32RLQ_20230214_0_L1C,25.2419882819883
32RNU,2023-12-01,2023-12-01T10:12:24.898000+00:00,S2B_32RNU_20231201_0_L1C,11.6079608229568
32RPP,2022-04-07,2022-04-07T10:03:38.085000+00:00,S2B_32RPP_20220407_0_L1C,0.0
32RPU,2022-10-19,2022-10-19T10:02:30.491000+00:00,S2A_32RPU_20221019_0_L1C,0.343019323845391
