 11 4220.846412 1.178E-29 6.564E-05.07880.391 2126.40770.70-.005040          1 1 0          0 1 0  6  6  0        5  3  3      432230807294713152    13.0   11.0
 11 4220.973256 1.836E-27 1.630E-03.04600.265 2124.95140.470.002950          0 2 0          0 0 0 13  7  6       12  4  9      434223807260713049    81.0   75.0
 11 4220.990791 2.366E-29 1.360E-03.06470.298 2705.09690.600.000160          0 1 1          0 1 0 10  4  7       10  0 10      434233807294713152    21.0   21.0
 11 4221.157538 2.444E-29 2.548E-05.06170.265 2124.95140.65-.005800          1 0 0          0 0 0 11  9  2       12  4  9      432230807360713049    69.0   75.0
 11 4221.289367 2.143E-23 5.947E-01.07970.384 1360.23530.71-.010688          0 0 1          0 0 0 10  6  4        9  4  5      587777788156922851    63.0   57.0
 11 4221.347295 2.497E-30 1.048E-04.05380.235 2918.24500.60-.008640          1 0 0          0 0 0 13 10  3       14  5 10      432230807360713049    81.0   87.0
 11 4221.893475 1.922E-30 1.302E-09.07810.371  552.91140.670.000000          0 2 0          0 0 0  8  6  3        6  2  5     q4222308079917122 0    51.0   39.0
 11 4222.128777 2.625E-24 8.018E-03.07290.356  885.60020.690.002322          1 0 0          0 0 0  9  5  4        8  2  7      587777788156922851    57.0   51.0
 11 4222.188300 4.251E-27 8.040E-04.05380.250 1806.67000.55-.011300          1 0 0          0 0 0 13  3 10       13  0 13      434223807360713049    81.0   81.0
 11 4222.452181 7.102E-30 5.065E-02.06580.352 3879.33630.55-.003790          1 0 1          0 2 0  8  1  7        7  1  6      732230807294713152    51.0   45.0
 11 4222.540036 4.321E-28 3.474E-02.03870.221 3080.17870.390.004830          0 0 1          0 0 0 15  7  9       15  3 12      434223807260713049    93.0   93.0
 11 4222.947861 3.308E-25 2.425E-03.07260.342  816.69420.72-.005686          1 0 0          0 0 0  8  6  2        7  3  5      587777788156922851    17.0   15.0
 11 4223.188386 1.323E-29 4.537E+00.02640.195 4610.02220.21-.013990          1 0 0          0 0 0 18  9  9       17  8 10      334233807360713049    37.0   35.0
 11 4223.252957 7.487E-26 1.353E-02.07650.402 1538.14950.79-.000440          1 0 0          0 0 0 11  6  6       10  3  7      587777788156922851    23.0   21.0
 11 4223.281158 2.581E-30 3.952E-02.09100.371 3784.67910.73-.011060          1 0 1          0 2 0  7  2  5        6  2  4      732230807294713152    15.0   13.0
 11 4223.725896 4.657E-30 6.207E-03.08760.391 3478.98660.710.001610          0 2 1          0 2 0  6  4  2        5  0  5      432230807294713152    39.0   33.0
 11 4223.850455 3.053E-27 1.888E-04.06370.281 1524.84790.64-.000790          0 0 1          0 0 0 10  7  3       11  1 10      534423807260713049    63.0   69.0
 11 4224.094293 1.632E-29 5.239E+00.03610.183 4833.20830.34-.000320          1 0 0          0 0 0 19  8 11       18  7 12      334233807360713049   117.0  111.0
 11 4224.110628 1.753E-27 9.900E-05.07120.265 1557.84770.680.002680          0 2 0          0 0 0 13  4  9       12  1 12      434223807260713049    81.0   75.0
 11 4224.277942 1.677E-30 5.651E-03.05600.183 3647.45940.60-.011860          0 0 1          0 0 0 17  5 12       18  1 17      432230807260713049    35.0   37.0
 11 4224.286130 1.913E-30 7.790E-02.03880.298 4260.46690.30-.001730          0 5 0          0 2 0  9  0  9       10  1 10      432230807294713152    57.0   63.0
 11 4224.342054 2.100E-23 4.492E-01.06110.347 1080.38540.570.004506          0 0 1          0 0 0 10  4  7        9  2  8      587777788156922851    21.0   19.0
 11 4224.555655 5.217E-26 1.101E-03.07100.270 1282.91910.55-.007160          0 0 1          0 0 0  9  7  3        9  3  6      587777788156922851    57.0   57.0
 11 4224.720107 3.510E-28 8.699E-07.07340.352  842.35660.650.000000          0 0 1          0 0 0  9  4  6        7  3  4     q5422308079917122 0    57.0   45.0
 11 4225.038935 3.191E-30 4.356E-04.05300.265 3144.57870.53-.003450          1 1 0          0 1 0 12  4  9       12  1 12      432230807294713152    75.0   75.0
 11 4225.310913 2.353E-27 6.571E-05.07200.298 1114.53230.67-.000960          0 0 1          0 0 0  9  6  3       10  0 10      534323807260713049    19.0   21.0
 11 4225.410842 3.399E-30 6.953E-07.06220.250 1806.67000.680.002420          0 2 0          0 0 0 12  7  6       13  0 13      432230807260713049    75.0   81.0
 11 4225.458924 2.401E-30 2.175E-08.06860.333  882.89030.620.000000          1 0 0          0 0 0  9  5  5        8  1  7     q5322308079917122 0    19.0   17.0
 11 4225.508052 3.427E-28 5.702E-04.06210.250 2042.37410.630.014010          0 2 0          0 0 0 14  5  9       13  2 12      434223807260713049    29.0   27.0
 11 4225.520664 1.000E-30 1.736E+00.02980.250 5119.37570.35-.006090          0 3 0          0 1 0 14 10  5       13  9  4      332230807294713152    87.0   81.0
 11 4225.949333 1.989E-29 1.799E-08.08560.352  586.24350.730.001530          0 2 0          0 0 0  7  7  0        7  0  7      432230807260713049    45.0   45.0
 11 4225.995852 2.441E-30 1.024E-02.01860.183 3940.58690.12-.005240          0 2 0          0 0 0 19  4 15       18  3 16      332230807260713049   117.0  111.0
 11 4226.065808 3.630E-30 2.588E+00.06920.281 4905.65350.61-.003540          0 2 1          0 2 0 12  4  8       11  2  9      432230807294713152    75.0   69.0
 11 4226.552708 1.440E-29 2.983E-08.08100.352  782.40980.720.002730          0 2 0          0 0 0  8  7  2        7  2  5      432230807260713049    51.0   45.0
 11 4226.645554 1.105E-27 2.179E-02.04420.235 2550.88250.460.006860          0 0 1          0 0 0 14  6  9       14  2 12      434223807260713049    29.0   29.0
 11 4227.212112 1.711E-29 5.861E-01.06390.333 4224.58650.56-.001370          0 2 1          0 2 0  9  5  5        8  3  6      434233807294713152    57.0   51.0
 11 4227.411971 4.323E-27 2.403E-04.05990.333 1255.91160.64-.006750          0 2 0          0 0 0  9  8  2        8  5  3      434323807260713049    19.0   17.0
 11 4227.540808 1.122E-27 4.320E-02.05520.371 2552.87980.59-.015470          0 1 1          0 1 0  7  7  0        6  5  1      434223807294713152    15.0   13.0
 11 4227.563289 3.365E-27 4.319E-02.05490.371 2552.85730.58-.015440          0 1 1          0 1 0  7  7  1        6  5  2      434323807294713152    45.0   39.0
 11 4227.834254 1.083E-30 5.071E-02.05390.333 4062.83810.45-.012090          1 0 1          0 2 0  9  1  8        8  1  7      432230807294713152    19.0   17.0
 11 4227.855118 1.753E-29 6.058E-08.07810.371  661.54890.670.000000          1 0 0          0 0 0  8  5  3        6  3  3     q5322308079917122 0    17.0   13.0
 11 4227.925611 4.229E-29 1.077E-08.08330.391  325.34790.690.000000          0 0 1          0 0 0  7  3  5        5  0  5     q5322308079917122 0    45.0   33.0
 11 4228.091411 1.845E-30 2.461E+00.08310.281 5034.38720.740.002000          0 2 1          0 2 0 12  5  7       11  3  8      432230807294713152    75.0   69.0
 11 4228.156716 1.297E-26 2.395E-04.05840.333 1255.16680.63-.006260          0 2 0          0 0 0  9  8  1        8  5  4      464323807260713049    57.0   51.0
 11 4228.262090 2.812E-28 4.008E-06.07260.315 1201.92150.670.000920          1 0 0          0 0 0  9  7  2        9  2  7      534223807360713049    57.0   57.0
 11 4228.379533 4.214E-30 4.582E-02.05810.352 3739.51880.48-.013780          1 0 1          0 2 0  8  1  8        7  1  7      432230807294713152    17.0   15.0
 11 4228.498387 1.014E-30 1.166E-01.04380.315 4268.24080.37-.023020          1 0 1          0 2 0 10  2  9        9  2  8      432230807294713152    21.0   19.0
 11 4228.645392 1.076E-30 1.594E-05.07780.371 2552.85730.68-.007990          0 4 0          0 1 0  6  2  5        6  5  2      432230807294713152    39.0   39.0
 11 4229.243093 1.340E-29 4.837E-02.05800.352 3738.60910.47-.013370          1 0 1          0 2 0  8  0  8        7  0  7      434233807294713152    51.0   45.0
 11 4229.367040 1.429E-27 7.527E-02.04960.298 2705.09690.46-.005330          1 1 0          0 1 0 11  3  9       10  0 10      434223807294713152    23.0   21.0
 11 4229.497061 1.951E-30 7.178E-01.01700.281 4769.23280.14-.004680          0 3 0          0 1 0 12 11  2       11 10  1      432230807294713152    75.0   69.0
 11 4229.750631 2.255E-29 1.738E-08.07810.371  552.91140.670.000000          0 0 1          0 0 0  7  5  3        6  2  5     q5322308079917122 0    45.0   39.0
 11 4229.911823 1.394E-30 2.977E-03.10290.456 3221.96120.760.018950          1 0 1          0 2 0  3  2  1        2  0  2      432230807294713152     7.0    5.0
 11 4230.123528 1.309E-23 1.046E-01.05660.283 1059.83550.63-.014633          0 0 1          0 0 0  8  7  1        7  5  2      587777788156922851    51.0   45.0
 11 4230.167936 8.693E-25 2.120E+00.07860.358 2105.86790.890.005348          0 0 1          0 0 0 13  5  8       12  3  9      587777788156922851    27.0   25.0
 11 4230.253890 4.487E-27 3.956E-01.07600.333 2771.69020.70-.010560          0 1 1          0 1 0  9  6  3        8  4  4      434223807294713152    19.0   17.0
 11 4230.311194 4.360E-24 1.045E-01.05530.279 1059.64670.74-.014570          0 0 1          0 0 0  8  7  2        7  5  3      487777788156922851    17.0   15.0
 11 4230.357818 5.449E-29 8.991E-07.07870.333  982.91170.70-.000440          1 0 0          0 0 0  8  7  1        8  2  6      432230807360713049    17.0   17.0
 11 4230.623817 1.949E-29 1.037E-08.08770.371  447.25240.72-.000530          1 0 0          0 0 0  6  6  1        6  1  6      532230807360713049    39.0   39.0
 11 4230.830062 4.879E-29 9.532E-05.09120.412 1875.46970.730.001930          0 1 1          0 1 0  5  5  0        4  1  3      432230807294713152    11.0    9.0
 11 4231.203274 1.464E-27 8.342E-04.04750.250 1806.67160.49-.004660          1 0 0          0 0 0 13  4 10       13  1 13      434223807360713049    27.0   27.0
 11 4231.253637 3.358E-24 8.910E-01.07910.406 1616.45310.71-.010877          0 0 1          0 0 0 11  6  5       10  4  6      487777788156922851    23.0   21.0
 11 4231.401630 3.600E-30 1.606E-02.04770.250 3877.08870.480.004920          0 1 1          0 1 0 13  6  8       13  2 11      432230807294713152    81.0   81.0
 11 4232.109562 1.595E-30 2.518E-02.05170.183 4201.85790.53-.002930          0 0 1          0 0 0 18  6 12       18  4 15      432230807260713049   111.0  111.0
 11 4232.367367 3.307E-30 7.574E-03.03350.195 3567.25450.36-.002750          1 0 0          0 0 0 17  6 12       17  3 15      332230807360713049    35.0   35.0
 11 4232.462130 1.872E-30 4.967E+00.02970.183 5040.85890.26-.020410          1 0 0          0 0 0 19  9 11       18  8 10      332230807360713049    39.0   37.0
 11 4232.661107 5.477E-29 6.689E-06.06560.298 1437.96860.630.002280          1 0 0          0 0 0 10  7  3       10  2  8      432230807360713049    21.0   21.0
 11 4232.673923 1.002E-30 3.380E-05.05970.265 2613.10480.61-.026940          0 1 1          0 0 0 11  1 10       12  7  5      432230807294713152    23.0   25.0
 11 4232.881273 1.955E-25 3.373E-04.08270.351  744.16270.68-.008430          0 0 1          0 0 0  8  5  3        8  1  8      587777788156922851    51.0   51.0
 11 4233.383998 6.404E-27 7.181E-01.05930.315 2841.43080.530.000840          0 1 1          0 1 0 10  5  6        9  3  7      434323807294713152    21.0   19.0
 11 4233.414010 4.942E-29 3.425E-01.06490.333 3895.25290.57-.000750          0 2 1          0 2 0  9  3  7        8  1  8      434233807294713152    57.0   51.0
 11 4233.490961 1.069E-30 7.901E-06.07500.265 2300.68500.74-.009800          1 0 0          0 0 0 11 10  2       12  5  7      432230807360713049    23.0   25.0
 11 4233.707704 1.888E-28 1.563E+00.02810.221 4045.32130.30-.010010          0 2 0          0 0 0 16 10  7       15  9  6      334233807260713049    99.0   93.0
 11 4233.714872 8.133E-29 8.500E-07.07810.371  888.63270.670.000000          0 0 1          0 0 0  8  6  3        6  5  1     q5322308079917122 0    17.0   13.0
 11 4233.747865 6.292E-29 1.562E+00.02800.221 4045.28490.30-.009980          0 2 0          0 0 0 16 10  6       15  9  7      334233807260713049    33.0   31.0
 11 4233.751651 1.132E-30 4.244E-02.04360.315 4263.15040.36-.019090          1 0 1          0 2 0 10  1  9        9  1  8      432230807294713152    63.0   57.0
 11 4233.794036 2.436E-28 8.485E-07.07810.371  888.59880.670.000000          0 0 1          0 0 0  8  6  2        6  5  2     q5422308079917122 0    51.0   39.0
 11 4233.817201 9.754E-30 1.013E-04.08250.371 2282.58960.73-.005900          1 1 0          0 1 0  7  6  2        6  3  3      434233807294713152    15.0   13.0
 11 4233.852801 2.125E-27 2.791E-01.04450.281 3135.76490.41-.002820          1 1 0          0 1 0 12  4  9       11  1 10      434323807294713152    75.0   69.0
 11 4234.095399 4.032E-25 4.852E-01.04560.267 1960.20740.510.009701          1 0 0          0 0 0 13  5  9       12  2 10      487777788156922851    27.0   25.0
 11 4234.444438 1.104E-29 3.229E-04.05370.221 2631.28340.590.002800          1 0 0          0 0 0 14  7  7       15  2 14      434233807360713049    29.0   31.0
 11 4234.584758 1.097E-28 3.002E-03.03880.221 2631.28340.42-.003720          1 0 0          0 0 0 15  5 11       15  2 14      434233807360713049    31.0   31.0
 11 4235.075141 4.911E-30 5.408E-02.08580.352 3967.48850.70-.011170          1 0 1          0 2 0  8  2  6        7  2  5      432230807294713152    51.0   45.0
 11 4235.417562 1.029E-30 1.404E-03.06010.250 3391.13080.610.000230          0 1 1          0 1 0 12  5  8       13  1 13      432230807294713152    25.0   27.0
 11 4235.493967 1.053E-26 5.678E-01.05890.315 2690.59370.530.002110          0 1 1          0 1 0 10  4  7        9  2  8      464223807294713152    21.0   19.0
 11 4236.289685 9.743E-26 2.116E-03.05860.300 1327.11000.52-.010960          0 0 1          0 0 0 11  4  8       11  0 11      587777788156922851    69.0   69.0
 11 4236.434660 1.310E-28 1.339E-07.08330.391  610.34120.690.000000          1 0 0          0 0 0  7  6  1        5  4  1     q5322308079917122 0    45.0   33.0
 11 4236.549218 9.127E-30 1.344E-03.06970.281 2915.89430.64-.008810          0 1 1          0 1 0 11  3  8       11  1 11      432230807294713152    23.0   23.0
 11 4236.625730 1.958E-25 4.157E-02.06930.366 1813.22340.840.008924          1 0 0          0 0 0 12  6  7       11  3  8      587777788156922851    75.0   69.0
 11 4236.646479 4.145E-28 2.835E+00.08060.265 3738.54330.740.003900          0 1 1          0 1 0 13  5  8       12  3  9      434223807294713152    27.0   25.0
 11 4236.659148 4.369E-29 1.338E-07.08330.391  610.11440.690.000000          1 0 0          0 0 0  7  6  2        5  4  2     q5322308079917122 0    15.0   11.0
 11 4236.754781 3.946E-30 8.853E-02.01060.208 4237.3211-.19-.002900          0 4 0          0 1 0 15  0 15       16  1 16      432230807294713152    93.0   99.0
 11 4236.792568 1.633E-25 5.614E-04.07100.256  885.60020.49-.006730          0 0 1          0 0 0  8  6  2        8  2  7      587777788156922851    51.0   51.0
 11 4236.876350 5.940E-30 1.509E-07.07570.298 1114.53230.690.000050          1 0 0          0 0 0 10  5  5       10  0 10      432230807360713049    21.0   21.0
 11 4236.896105 1.474E-27 1.603E+00.05410.208 3639.53800.51-.007340          1 0 0          0 0 0 17  6 11       16  5 12      434223807360713049   105.0   99.0
 11 4236.936175 1.329E-30 8.945E-02.01060.208 4237.3211-.19-.002950          0 4 0          0 1 0 15  1 15       16  0 16      332230807294713152    31.0   33.0
 11 4236.948328 7.626E-30 6.685E-06.06780.281 1843.02960.69-.006210          1 0 0          0 0 0 10  9  1       11  4  8      432230807360713049    21.0   23.0
 11 4237.118175 1.323E-26 3.771E-01.06180.333 2764.69750.57-.009550          0 1 1          0 1 0  9  6  4        8  4  5      464323807294713152    57.0   51.0
 11 4237.204326 3.827E-29 1.365E-06.06000.298 1446.12830.570.000000          0 0 1          0 0 0 12  2 10       10  3  8     q5422308079917122 0    75.0   63.0
 11 4237.211934 9.990E-30 5.677E-07.06110.281 1524.84790.600.003220          1 0 0          0 0 0 11  6  5       11  1 10      532230807360713049    69.0   69.0
 11 4237.616402 2.484E-29 5.863E-08.08390.352  782.40980.73-.001360          1 0 0          0 0 0  7  7  0        7  2  5      532230807360713049    45.0   45.0
 11 4237.683715 3.082E-30 1.043E-01.05200.298 4260.46690.48-.010310          1 2 0          0 2 0 11  2  9       10  1 10      432230807294713152    69.0   63.0
 11 4237.726620 1.263E-30 2.754E-03.05110.281 3487.39930.52-.000970          0 3 0          0 1 0 12  7  5       11  4  8      332230807294713152    25.0   23.0
 11 4237.920487 4.181E-28 1.083E-03.06520.221 2358.30160.65-.008980          0 0 1          0 0 0 14  4 10       15  0 15      434323807260713049    87.0   93.0
 11 4238.281854 6.984E-28 4.289E-05.06040.265 1557.84770.640.004540          0 2 0          0 0 0 12  6  7       12  1 12      434323807260713049    75.0   75.0
 11 4238.730051 1.141E-30 6.183E-02.04740.315 4068.93110.39-.001840          0 5 0          0 2 0  8  0  8        9  1  9      332230807294713152    17.0   19.0
 11 4238.882012 5.932E-30 7.684E-03.03650.208 3437.27720.420.010430          0 2 0          0 0 0 16  8  8       16  3 13      332230807260713049    33.0   33.0
 11 4238.894189 5.445E-28 3.128E-04.05940.265 1774.61630.62-.000140          0 0 1          0 0 0 11  7  4       12  1 11      534223807260713049    23.0   25.0
 11 4239.011129 5.487E-30 4.734E+00.02610.183 5035.12660.20-.011860          1 0 0          0 0 0 19  9 10       18  8 11      332230807360713049   117.0  111.0
 11 4239.041861 1.408E-29 2.237E-06.05070.265 1557.84440.510.000000          0 0 1          0 0 0 14  1 14       12  0 12     q4422308079917122 0    29.0   25.0
 11 4239.049320 1.261E-29 1.835E-06.05570.281 1525.13600.550.000000          0 0 1          0 0 0 13  1 12       11  2 10     q5422308079917122 0    27.0   23.0
 11 4239.094738 4.182E-29 2.215E-06.05070.265 1557.84770.510.000000          0 0 1          0 0 0 14  0 14       12  1 12     q4422308079917122 0    87.0   75.0
 11 4239.356146 3.782E-29 1.833E-06.05570.281 1524.84790.550.000000          0 0 1          0 0 0 13  2 12       11  1 10     q4422308079917122 0    81.0   69.0
 11 4239.366922 1.886E-30 2.124E-05.06150.265 2612.79990.72-.010480          0 0 1          0 0 0 11 11  1       12  7  6      432230807260713049    69.0   75.0
 11 4239.369796 1.232E-30 3.371E-05.05980.250 2586.52980.65-.009330          1 0 0          0 0 0 12 10  2       13  5  9      432230807360713049    25.0   27.0
 11 4239.398900 7.622E-30 2.461E-01.07220.352 4188.39430.67-.011180          0 2 1          0 2 0  8  6  2        7  4  3      432230807294713152    51.0   45.0
 11 4239.414246 1.227E-30 2.992E-06.08660.352 2180.64290.72-.001060          0 1 1          0 1 0  6  6  0        7  0  7      432230807294713152    39.0   45.0
 11 4239.428906 1.016E-28 6.940E-08.07810.371  552.91140.670.000000          0 0 1          0 0 0  8  3  5        6  2  5     q5322308079917122 0    51.0   39.0
 11 4239.443357 2.281E-27 7.172E-01.06920.281 3314.85570.61-.003540          0 1 1          0 1 0 12  4  8       11  2  9      434223807294713152    75.0   69.0
 11 4239.452954 2.595E-27 8.378E-03.08550.371 2041.78060.700.001190          0 1 1          0 1 0  7  4  3        6  0  6      434223807294713152    15.0   13.0
 11 4239.800182 1.699E-26 3.905E-04.08180.333 1050.15770.73-.004930          0 0 1          0 0 0  8  7  2        8  3  5      464223807260713049    17.0   17.0
 11 4239.881139 4.057E-24 1.309E+00.07490.423 1899.00820.68-.010211          0 0 1          0 0 0 12  6  6       11  4  7      587777788156922851    75.0   69.0
 11 4239.933322 6.609E-24 5.053E-01.05850.339 1340.88490.54-.008844          0 0 1          0 0 0 10  6  5        9  4  6      587777788156922851    21.0   19.0
 11 4240.014218 2.046E-24 4.528E-03.08370.403  542.90580.71-.000656          0 0 1          0 0 0  7  5  2        6  1  5      587777788156922851    15.0   13.0
 11 4240.176298 1.925E-30 2.497E-08.06460.315 1201.92150.600.000000          0 0 1          0 0 0 10  5  5        9  2  7     q5322308079917122 0    63.0   57.0
 11 4240.449503 2.793E-29 1.776E-04.08110.352 2181.08990.69-.000160          0 1 1          0 1 0  7  5  2        7  1  7      434233807294713152    15.0   15.0
 11 4240.478403 3.205E-29 3.494E-08.07810.371  648.97870.670.000000          1 0 0          0 0 0  8  5  4        6  3  4     q5322308079917122 0    51.0   39.0
 11 4240.495992 5.623E-30 7.501E-03.05250.265 3386.05240.520.002360          0 1 1          0 1 0 12  5  8       12  1 11      432230807294713152    25.0   25.0
 11 4240.691341 1.694E-28 2.401E-04.05950.265 1960.20740.63-.000390          0 0 1          0 0 0 11  8  3       12  2 10      434233807260713049    23.0   25.0
 11 4241.202019 2.544E-30 2.445E-01.06430.352 4186.56920.59-.010270          0 2 1          0 2 0  8  6  3        7  4  4      432230807294713152    17.0   15.0
 11 4241.556572 8.828E-26 4.022E-01.07400.277 2248.06450.80-.016630          1 0 0          0 0 0 14  4 10       13  3 11      487777788156922851    29.0   27.0
 11 4242.131987 1.343E-30 1.474E-03.07510.281 3535.87050.69-.009360          0 4 0          0 1 0 10  3  8       11  4  7      432230807294713152    63.0   69.0
 11 4242.154126 2.723E-28 4.771E-04.05400.250 2246.88480.590.000040          0 0 1          0 0 0 12  8  4       13  2 11      434223807260713049    75.0   81.0
 11 4242.438699 4.196E-29 8.445E-05.05180.265 2275.37290.54-.013880          0 3 0          0 0 0 12  2 11       12  5  8      444233803260713049    75.0   75.0
 11 4242.485504 1.219E-30 3.624E-02.01680.172 4331.06720.14-.023840          0 1 1          0 0 0 18  0 18       19  2 17      432230807294713152   111.0  117.0
 11 4242.534364 2.182E-30 1.061E-06.05570.281 1998.99530.550.000000          1 0 0          0 0 0 13  5  8       11  5  6     q4422308079917122 0    81.0   69.0
 11 4242.755296 3.186E-30 2.218E-02.04880.333 3895.25290.40-.017750          1 0 1          0 2 0  9  1  9        8  1  8      432230807294713152    57.0   51.0
 11 4242.881991 7.296E-24 8.563E-01.06960.369 1690.66440.54-.000199          0 0 1          0 0 0 12  4  8       11  2  9      587777788156922851    75.0   69.0
 11 4243.056366 2.114E-30 4.405E-02.04870.333 3894.79900.40-.017500          1 0 1          0 2 0  9  0  9        8  0  8      432230807294713152    19.0   17.0
 11 4243.329854 1.498E-29 4.814E-02.04310.208 3623.76480.440.009780          0 0 1          0 0 0 16  8  9       16  4 12      434233807260713049    33.0   33.0
 11 4243.537322 3.062E-29 3.975E-02.03490.208 3437.27720.350.002330          0 0 1          0 0 0 16  7 10       16  3 13      334233807260713049    33.0   33.0
 11 4243.813088 2.012E-29 2.568E-06.05870.281 1690.66440.580.003320          1 0 0          0 0 0 11  7  4       11  2  9      432230807360713049    69.0   69.0
 11 4243.856072 5.252E-26 1.128E-05.09170.377  224.83840.69-.000600          0 0 1          0 0 0  5  5  1        4  1  4      587777788156922851    33.0   27.0
 11 4244.601193 9.701E-29 6.008E-05.06650.250 1806.67160.660.001160          1 0 0          0 0 0 12  6  6       13  1 13      434233807360713049    25.0   27.0
 11 4244.696894 2.893E-29 9.543E-05.07450.371 2271.71230.67-.005410          1 1 0          0 1 0  7  6  1        6  3  4      434233807294713152    45.0   39.0
 11 4244.704189 1.844E-28 3.332E-02.05000.221 3244.60070.500.009400          0 0 1          0 0 0 15  8  8       15  4 11      434233807260713049    93.0   93.0
 11 4244.899509 2.552E-29 5.735E-07.07810.371 1045.05830.670.000000          0 0 1          0 0 0  8  7  2        6  6  0     q4322308079917122 0    17.0   13.0
 11 4244.900975 7.657E-29 5.736E-07.07810.371 1045.05800.670.000000          0 0 1          0 0 0  8  7  1        6  6  1     q5422308079917122 0    51.0   39.0
 11 4245.065100 3.185E-29 4.045E-01.05760.250 3879.72080.56-.015320          1 1 0          0 1 0 14  4 10       13  3 11      434233807294713152    29.0   27.0
 11 4245.167626 6.548E-28 9.159E-05.06580.281 1690.66440.66-.000800          0 0 1          0 0 0 10  8  2       11  2  9      434223807260713049    63.0   69.0
 11 4245.185641 7.370E-27 5.952E-01.07820.315 2998.76640.72-.009710          0 1 1          0 1 0 10  6  4        9  4  5      434423807294713152    63.0   57.0
 11 4246.160555 4.938E-28 4.953E-01.02320.250 3583.37470.25-.005680          0 2 0          0 0 0 14 11  4       13 10  3      434223807260713049    87.0   81.0
 11 4246.160675 1.646E-28 4.953E-01.02320.250 3583.37460.25-.005680          0 2 0          0 0 0 14 11  3       13 10  4      434233807260713049    29.0   27.0
 11 4246.239752 1.130E-30 7.339E-07.05880.250 2042.31060.670.002100          0 2 0          0 0 0 12  8  5       13  1 12      432230807260713049    75.0   81.0
 11 4246.561619 1.297E-29 1.339E-06.06000.298 1437.96860.570.000000          0 0 1          0 0 0 12  3 10       10  2  8     q4422308079917122 0    25.0   21.0
 11 4246.570724 7.793E-30 5.750E-05.08280.352 2462.87530.73-.005950          1 1 0          0 1 0  8  6  3        7  3  4      434233807294713152    51.0   45.0
 11 4247.098357 5.672E-30 1.458E-09.08330.391  325.34790.690.000000          1 0 0          0 0 0  7  4  3        5  0  5     q5222308079917122 0    45.0   33.0
 11 4247.424158 1.597E-30 1.686E-02.05260.250 4052.81090.520.007250          0 1 1          0 1 0 13  7  7       13  3 10      432230807294713152    81.0   81.0
 11 4247.959030 4.386E-25 6.819E-04.08460.360  744.16270.88-.002761          1 0 0          0 0 0  9  4  5        8  1  8      587777788156922851    57.0   51.0
 11 4248.395200 2.858E-28 1.676E-01.01100.281 3216.19310.02-.004630          0 2 0          0 0 0 12 12  0       11 11  1      434223807260713049    25.0   23.0
 11 4248.395200 8.574E-28 1.676E-01.01100.281 3216.19310.02-.004630          0 2 0          0 0 0 12 12  1       11 11  0      434223807260713049    75.0   69.0
 11 4248.535549 9.331E-30 6.418E-02.03460.195 4017.90950.350.005320          0 0 1          0 0 0 17  8 10       17  4 13      432230807260713049   105.0  105.0
